incident_date,city,state,description,plan,citation
10/12/2009,philadelphia,pa,"Worker was in the cage of an aerial lift with the boom extended 95-feet when the lift tipped over, falling to the ground.",unknown,unknown
10/12/2009,ossian,ia,The worker was replacing a pivot pin on the equalizer bar under a bulldozer. The bulldozer was supported with jack stands. The worker was under the bulldozer when it fell off the jack stands and crushed him.,unknown,unknown
10/13/2009,paisley,fl,Worker was carrying tiles on residential roof. He backed up into an overhead power line and was electrocuted.,unknown,unknown
10/14/2009,bossier city,la,Worker was investigating a water leak in a public stairwell between the 1st and 2nd decks. He opened a secured door leading to the exterior of the boat and fell through.,unknown,unknown
10/14/2009,elk grove village,il,"Worker was wrapping an 18,000-lb steel coil while the coil was on an exit coil cart. The steel coil came off from the cart and fall on the worker.",unknown,unknown
10/14/2009,union bridge,md,Worker was crushed between a truck and a building.,unknown,unknown
10/15/2009,atlanta,ga,"Worker was working in an unprotected trench installing a sewer/water line. A portion of the trench caved in, fully engulfing the worker and trapping another employee, who was hospitalized.",unknown,unknown
10/15/2009,peoria,il,Worker was in the process of installing traffic counts and was hit by a motor vehicle.,unknown,unknown
10/16/2009,northboro,ma,Worker was working on a skid steer machine and was pinned between the arms of the machine and the machine frame.,unknown,unknown
10/16/2009,broadview,il,Worker was performing roofing work on a low slope roof and fell through an unprotected skylight.,unknown,unknown
9/6/2010,tarrytown,ny,Two workers were killed from a possible fall and/or oxygen deficiency while entering a permit-required confined space manhole.,unknown,unknown
10/11/2010,nashville,nc,Worker was operating a small tractor that overturned and pinned him underneath.,unknown,unknown
10/13/2010,york,pa,Worker was operating an aerial lift and got caught between the lift and an overhead door's overhang.,unknown,unknown
10/15/2010,huron,oh,Worker was operating his personal vehicle at a railroad crossing and was struck by a train.,unknown,unknown
10/16/2010,long beach,ca,Fisherman was electrocuted on a boat at sea as he was changing a capacitor in a breaker box. (U.S. Coast Guard is investigating.),unknown,unknown
10/17/2010,souderton,pa,Worker was crushed by a section of steel plate.,unknown,unknown
10/18/2010,vinton,tx,Worker was lighting up a gas furnace. An explosion occurred and the worker was struck on the head by falling debris.,unknown,unknown
10/19/2010,catlettsburg,ky,"Worker was measuring a grade for the bridge brackets, outside the life-line system, on the I-64 bridge when he fell approximately 30 feet to the ground below. He was wearing a fall protection harness, but was not tied off.",unknown,unknown
10/20/2010,carnegie,pa,Worker without fall protection was replacing sections of a roof. He fell through a 40-inch opening in the roof and down 31 feet to the ground.,unknown,unknown
10/20/2010,mountain pine,ar,Worker was operating crane when crane tipped. Worker fell and was crushed between crane cab and a wall.,unknown,unknown
10/21/2010,webb,al,"While changing and wiring two heaters, worker turned on electricity to check wiring. He forgot to turn off the electricity and was electrocuted by 480 volts upon contact.",unknown,unknown
10/21/2010,charleston,tn,"Worker lost control of an articulating dump truck at a landfill. The truck flipped over, pinning the operator under the motor compartment.",unknown,unknown
10/22/2010,harpers ferry,wv,"Worker was holding end of the hose while pouring concrete from pump truck. Truck's boom contacted overhead line, electrocuting worker.",unknown,unknown
10/22/2010,conway,ar,"Worker had parked a water tank truck on an incline. While filling the truck's tank, the truck rolled down the incline and over the worker.",unknown,unknown
10/23/2010,hornell,ny,Worker was operating an earth roller that tipped and crushed him.,unknown,unknown
10/23/2010,augusta,ga,While worker was uncovering a sewer pipe with a shovel in a trench approximately 6 feet deep when the trench collapsed.,unknown,unknown
7/21/2009,san juan,pr,"Two workers were plastering walls at an elevated height of 150-feet, a mast scaffold was used as a working platform. The scaffold platform became loose and fell to the ground, killing the two workers.",unknown,unknown
9/27/2009,prescott,wa,"The worker was attempting to hook up a tractor grader to a semi that lost traction while ascending a hill. The grader was parked in front of the semi. The grader lost brakes, rolled back crushing the worker between the grader and the semi truck.",unknown,unknown
10/2/2009,lake jackson,tx,"Worker was doing repairs on the roof of apartments using a 24-foot aluminum extension ladder. He descended from the ladder, stepping on the first step and fell 20-22 feet.",unknown,unknown
10/7/2009,winston salem,nc,"The worker was working on the roof on a home when the worker fell through a hole in the roof and hit his head against the concrete floor of the basement. He was transported to the hospital where he was pronounced dead on October 9, 2009.",unknown,unknown
10/8/2009,seattle,wa,The worker was removing a bumper from a wrecked SUV. The worker jacked up the rear of the SUV and was underneath removing the bumper when the jack collapsed pinning the worker.,unknown,unknown
10/8/2009,plainfield,ct,The worker collapsed while responding to an aggressive dog call at a resident's address. The worker died 9 days later in the hospital.,unknown,unknown
10/14/2009,carolina,pr,The worker was working on dispatching merchandise and was pinned against the merchandise by the fork lift being driven by another employee.,unknown,unknown
10/15/2009,louisville,ky,The worker collapsed while filling production barrels. The worker was transported to the hospital where he later died.,unknown,unknown
10/16/2009,bradenton,fl,Worker was struck by a pick-up truck that was backing up from a warehouse.,unknown,unknown
10/16/2009,menifee,ar,Worker fell off a boarding ramp to a docked tug and drowned.,unknown,unknown
10/16/2009,hermann,mo,Worker was unloading a D76 Dozer and was trapped by the dozer.,unknown,unknown
10/17/2009,hamburg,ar,Worker was waiting in line to be loaded out at a mill. He had exited his truck to check on something on the trailer in front of him. While doing so the truck pull forward. The trailer tires struck and traveled over the worker.,unknown,unknown
10/17/2009,merrill,or,The worker was run over by a trailer while harvesting onions.,unknown,unknown
10/18/2009,columbus,wi,Worker was using a hand-held grinder on floor bolts when sparks ignited flammable vapors in the area.,unknown,unknown
10/18/2009,newark,nj,Worker fell 30-feet from a roof to the ground.,unknown,unknown
10/18/2009,berywn,il,Worker was marking a roadway for striping operations and was struck by an automobile.,unknown,unknown
10/18/2009,ledyard,ct,"Worker was installing trimming and fell, hitting his head against the kitchen island.",unknown,unknown
10/19/2009,broomfield,co,Worker was doing construction operations and was struck by a road grader.,unknown,unknown
10/20/2009,lincoln,ne,"During the interface between an asphalt paving machine and the asphalt truck, the rear tire of the truck exploded. The worker was struck be the exploding tire debris and release of pressure.",unknown,unknown
10/20/2009,chicago,il,"Worker was replacing a hydraulic cylinder which raised the hopper of a street sweeping vehicle. The decedent had raised the hopper and was working within the framework, when the hopper dropped, crushing the worker between the hopper and the framework.",unknown,unknown
10/20/2009,penn yan,ny,Worker was struck/crushed by walls and roof of a building after a dump truck fell onto the building.,unknown,unknown
10/21/2009,carbondale,co,Worker was working in the attic space of a residential home securing a ventilation line and fell through the attic floor.,unknown,unknown
10/21/2009,midland,tx,Worker was holding the lid of a derrick truck while the derrick was being raised. The derrick contacted overhead power transmission lines and the worker was electrocuted.,unknown,unknown
10/22/2009,kermit,wv,Worker was operating an excavator and was crushed after the wall collapsed on the excavator.,unknown,unknown
10/22/2009,verona,pa,"Worker was in the process of moving a scissor lift using a lull to move it from floor to floor. Worker entered the scissor lift to drive it off the forks, a portion of the concrete plank landed on the worker, who was in the scissor lift.",unknown,unknown
10/23/2009,golden,co,"Worker was working on a light fixture from a ladder 15-feet above the ground and fell, possible shock.",unknown,unknown
10/23/2009,brockton,ma,Worker was sruck by an object that fell from a shelving rack.,unknown,unknown
10/23/2009,lakeland,mn,"The worker was pulling cables or cutting cables and hit a 13,000 line and was electrocuted.",unknown,unknown
10/22/2009,lexington,ky,The worker was descending a ladder when suddenly he collapsed to the ground. CPR was administered but the worker's heart did not respond. The coroner ruled out the fall as a cause of death.,unknown,unknown
10/24/2009,pascagoula,ms,Worker was dismantling a 40-foot high scaffold and fell.,unknown,unknown
10/25/2009,shawano,wi,"Worker was unloading bulls from a truck into the chute. One bull kicked the gate, knocking the worker over, hitting his head on the concrete. There was traumatic head injury with brain swelling.",unknown,unknown
10/25/2009,brownsville,tx,Worker was unloading a vessel and was struck by a loose spinning cargo sling chain.,unknown,unknown
10/26/2009,west hartford,ct,Worker was crossing a street to get to a work zone and was struck by a motor vehicle.,unknown,unknown
10/26/2009,elmwood,wi,"Worker was operating a skid-steer cleaning out a dairy cattle barn near an outdoor manure slurry pit. The skid-steer and the worker fell off the end of the push-off platform into the manure slurry pit, trapping the worker in the vehicle. Worker died of suffocation due to inhalation of manure.",unknown,unknown
10/27/2009,elizabethtown,ky,The worker had shortness of breath upon arriving at work. The worker was taken to the ER and went into cardiac arrest and died. The cause of death was cardiac arrest or pulmonary embolism.,unknown,unknown
10/27/2009,ely,nv,"The worker was driving to Duckwater. The left front tire on the concrete blew out, which caused the truck to flip killing the worker.",unknown,unknown
10/29/2009,fairmount,in,The worker was trapped in a large auger attached to a grain silo.,unknown,unknown
10/29/2009,mount airy,nc,The worker was performing maintenance on a power line when he was electrocuted.,unknown,unknown
10/22/2009,summerville,sc,A forklift mast fell on the worker.,unknown,unknown
10/25/2009,salt lake city,ut,"The worker completed jack hammering a small section of concrete when a vehicle on the freeway went through the work site barricades, struck the worker, dragging him before striking a concrete barrier. The driver fled the scene killing the worker.",unknown,unknown
10/26/2009,mayaguez,pr,"The worker was moving and cutting marble and granite covers. While the worker was working on one cover, it fell on the worker killing him and injuring another employee and the owner.",unknown,unknown
10/28/2009,north las vegas,nv,"The worker was insulating pipes from a scissor lift, when co-workers noticed the worker collapsed and unresponsive. The worker was transported to the hospital where he was pronounced dead.",unknown,unknown
10/28/2009,pulaski,tn,The worker was working in a confined space fixing the motor to a fan. At 4:30 the worker collapsed while inside the confined space. Worker was taken to the hospital where the doctors say the brain activity has deteriorated and will probably not come back around. Worker is not deceased at this time.,unknown,unknown
10/29/2009,chandler,in,"Worker was working alone replacing gutters, louver and other work prior to painting. The worker fell from a step ladder onto flat roof. The worker did not seek any medical attention at the time. The worker was found unresponsive that same night.",unknown,unknown
10/29/2009,monck corner,sc,The worker was cutting the limbs of a felled tree. A tree being cut struck the worker.,unknown,unknown
10/30/2009,bullard,tx,Worker was working from a mechanical mezzanine and fell 14-feet through a hole in the floor to the lower level.,unknown,unknown
10/30/2009,new carrollton,md,The worker fell of of roof.,unknown,unknown
10/30/2009,seattle,wa,"The worker was shot multiple times in the head, neck and shoulder.",unknown,unknown
10/30/2009,lousville ,ky,While on lunch the worker suffered an asthma attack. The worker was taken to the hospital but did not survive.,unknown,unknown
10/31/2009,chicago ridge,il,Worker was flagging traffic in a road construction zone and was struck by a truck.,unknown,unknown
10/31/2009,bellaire,oh,Worker was walking down steps from a utility room when he slipped or tripped.,unknown,unknown
11/2/2009,las vegas,nv,"The worker was travelling on a highway and his vehicle swerved off the highway, went airborne and hit an embankment causing the worker to sustain fatal injuries.",unknown,unknown
11/2/2009,pfeifer,ks,Worker was delivering a fiberglass tank. He was retracting the knuckle boom on the crane back to travel position. The boom contracted a power line. Worker suffered injuries from electric shock.,unknown,unknown
11/2/2009,harwich,ma,"Worker was on an aluminum extension ladder that had been extended 30-feet cutting limbs from a tree, lost his balance and fell.",unknown,unknown
11/2/2009,st. james,la,"Worker was working from scaffolding platform, while setting a ladder, lost his balance and fell through a 1-foot opening between the work platform and guardrail systems, 30-feet to the ground level.",unknown,unknown
11/2/2009,sunshine,la,Worker was performing maintenance on a tank area within the dry docked barge and upon exiting the area complained of experiencing breathing difficulties.,unknown,unknown
11/2/2009,atlanta,ga,Worker was using a ladder to change a light bulb and fell from the ladder to the ground.,unknown,unknown
11/3/2009,inver grove heights,mn,"After unloading truck, worker went to next bay and struck a few vehicles and the building across from the delivery site.",unknown,unknown
11/3/2009,deerfield,il,Worker was diving under water cleaning a pond and drowned.,unknown,unknown
11/3/2009,western springs,il,Worker was placing a stepladder over a stairwell to retrieve wood from a job built scaffold. Worker was standing on the ladder when the ladder shifted and fell 14-feet into the concrete stairwell.,unknown,unknown
11/4/2009,unionville,ct,Worker was setting steel beam in house foundation and making adjustments to level the beam. The beam dislodged from its support and fell onto the worker.,unknown,unknown
11/4/2009,allentown,pa,"Workers were removing a tree by cutting the trunk into sections from an aerial bucket truck. The log was dropped 15 to 20-feet from the bucket, the worker operating the chipper had not cleared below and the log struck him on the head.",unknown,unknown
11/5/2009,st. joseph,mo,Worker was found on top of an air conditioning unit on a roof.,unknown,unknown
11/5/2009,lima,oh,Worker fell 50-feet out of an Aerial Work Platform.,unknown,unknown
11/5/2009,miami,fl,Worker was performing roadway repair and was struck by a vehicle.,unknown,unknown
10/29/2009,greenville,nc,Worker was struck in the head by the top of a dead tree that was falling.,unknown,unknown
10/30/2009,edison,nj,Worker was crushed by steam roller.,unknown,unknown
11/2/2009,hyden,ky,The worker fell from the scaffold after being electrocuted. The worker died at the hospital while receiving treatment.,unknown,unknown
11/3/2009,russellville,ar,"Worker was in the process of removing a box that contained a bicycle from a storage rack. He was standing on the second or third step of a step ladder. The box fell forward and he fell from the ladder, striking his head on the floor.",unknown,unknown
11/4/2009,la porte,tx,"Worker was riding on a golf cart, stood up and fell, hitting his head.",unknown,unknown
11/6/2009,frederick,md,Worker was backed over by bucket truck.,unknown,unknown
11/6/2009,foster,ky,The worker was operating a skidder during a logging operation when the skidder turned over. There were no witnesses. The worker was pinned under the skidder. Emergency services arrived and was pronounced dead.,unknown,unknown
11/7/2009,rose creek,mn,Worker fell from top of truck and later died 11/8/2009.,unknown,unknown
11/8/2009,rantoul,il,"Worker was looking up at a box performing work activities and passed out, hitting his head.",unknown,unknown
11/9/2009,clinton,tn,Two workers were checking tensioning on cables for a cable guardrail along the intestate when a pick-up truck pulling a trailer lost control and crossed the median striking both workers.,unknown,unknown
11/9/2009,las vegas,nv,The worker collapsed in the dairy areas and was found unconscious and unresponsive by an employee. The worker was transported to the hospital where he was pronounced dead from an apparent heart attack.,unknown,unknown
11/10/2009,kansas city,mo,Worker was elevated in an aerial lift that collapsed.,unknown,unknown
11/11/2009,indianapolis,in,Worker was working alone and found by other employees having either fallen into or been inadvertently crushed by a moving part on a piece of equipment.,unknown,unknown
11/11/2009,springfield,il,"Worker was removing a tarp from his pickup truck and was struck by a wheel end loader, crushing him.",unknown,unknown
11/12/2009,dighton,ks,Worker was performing duty in a grain bin and was engulfed by grain.,unknown,unknown
11/12/2009,inwood,wv,Worker was found caught up in a roll up machine that tolls up fiberglass insulation.,unknown,unknown
11/13/2009,hamden,ct,Worker was engaged in work activities including rough terrain forklift operations and construction work and was walking up an incline away from the Lull carrying a screw gun box and was struck by the right rear tire of the Lull.,unknown,unknown
11/14/2009,san antonio,tx,Worker was deep in a trench wrapping fence wire around the roots of an oak tree being transplanted. The wire broke and he was caught in a cave-in.,unknown,unknown
11/14/2009,suwanee,ga,"Worker was re-roofing a home and while walking on the ridge of the roof, he slipped, falling to the deck below.",unknown,unknown
6/9/2009,garner,nc,An explosion and collapse of the building structure resulted in 4 worker deaths with the fourth succumbing to his injuries 11/19/2009.,unknown,unknown
10/20/2009,oxford,nc,The worker was repairing a skylight on the roof. He fell through the skylight area to the concrete pad. The worker died on the scene.,unknown,unknown
10/30/2009,perham,mn,Worker fell through open catwalk.,unknown,unknown
11/2/2009,killeen,tx,"Worker was christmas treeing three roof opening frames and the frame at the bottom of the rigging came off the hook, striking the worker.",unknown,unknown
11/9/2009,nacogdoches,tx,Worker contracted H1N1 flu.,unknown,unknown
11/11/2009,las vegas,nv,The worker was working inside a rental car office. Worker was found unconscious by a customer near the office counter. He was transported to the hospital where he later died.,unknown,unknown
11/16/2009,belle glade,fl,"Worker was driving a tractor pulling wagons in sugarcane harvesting, went off the road into a canal, drowning.",unknown,unknown
11/16/2009,owensboro,ky,Worker was fatally shot during the commission of a robbery.,unknown,unknown
11/16/2009,filmore,in,"Working at a private residence curring down trees, the worker was struck b a limb in the head and died.",unknown,unknown
11/17/2009,manchac,la,"Worker was in the process of removing a boom from a crane and knocked out 2 bottom pins from the heel section. The heel section came down, striking the worker.",unknown,unknown
11/17/2009,bristol,tn,The worker was climbing a utility pole to perform routine maintenance work and came into contact with a high voltage line.,unknown,unknown
11/17/2009,elk city,ok,Workers (2) were struck by a load being raised by a crane when rigging spreader came loose.,unknown,unknown
11/17/2009,weymouth,ma,Worker was crushed by an automobile that was rolling backwards.,unknown,unknown
11/17/2009,north sioux city,sd,"Worker was setting foundation forms. An excavated dirt wall caved in, burying and crushing him.",unknown,unknown
11/17/2009,des allemandes,la,"Worker was riding a lead system when the crawler crane tipped over causing him to be thrown from a platform, striking the boom of the crane.",unknown,unknown
11/17/2009,houston,tx,Worker was trapped and crushed by a concrete pallet.,unknown,unknown
11/17/2009,montclair,nj,Worker was caulking an AC unit and fell off the balcony.,unknown,unknown
11/18/2009,west alexandria,oh,"Worker was dumping waste from papermill site that is being torn down, when dump trailer made contact with power lines. The worker exited the truck cab and was electrocuted.",unknown,unknown
11/18/2009,houma,la,Worker was in a nearby workshop when the boom of a 200-ton crane collapsed into the workshop fatally injuring the worker.,unknown,unknown
11/18/2009,toledo,oh,Worker was struck by a van that was backing in.,unknown,unknown
11/18/2009,rochester,in,The worker was removing a starter part. It slipped off the mandrill and fell onto the worker killing him.,unknown,unknown
11/18/2009,appleton,wi,Worker was unloading pipe and was crushed between the pipe and front end loader.,unknown,unknown
11/19/2009,cincinnati,oh,"Worker was transferring granite slabs and a slab fell, crushing the worker.",unknown,unknown
11/19/2009,boston,ma,"Worker was in the process of climbing the frames of a scaffold to get to his work station and collapsed, falling 25-feet from the platform to the ground below.",unknown,unknown
11/20/2009,morton,il,"Worker was standing along side his semi-trailer, as it was being unloaded by a powered industrial truck. A bundle of steel weighing 2700-pounds fell, striking him.",unknown,unknown
11/20/2009,nocogdoches,tx,Worker was part of a land based oil rig & natural gas well drilling rig crew and contracted the H1N1 flu.,unknown,unknown
11/20/2009,chillicothe,oh,"Worker was operating an order picker and struck a rack, which pushed a pallet of glass onto the order picker.",unknown,unknown
11/21/2009,miami,tx,Worker was working the drilling board. A drill pipe came loose striking the worker on the head.,unknown,unknown
11/21/2009,escatawpa,ms,Workers were using a thinner product to prepare the inner section of the bottom hull for painting. There was a fire/explosion killing two workers and hospitalizing two other workers.,unknown,unknown
11/2/2009,alder creek,ny,"A New York State Department of Transportation Highway Maintenance worker, while working as a flagman in a work zone was struck b a motor vehicle.",unknown,unknown
11/2/2009,la porte,tx,"Worker was in the process of installing a wireless point at a facility. He was using a 6-ft ladder to access the ceiling, fell backwards off the ladder, striking his head on the concrete floor.",unknown,unknown
11/2/2009,honolulu,hi,Worker was crushed between a forklift and a parked flatbed truck.,unknown,unknown
11/10/2009,purchase,ny,"The worker, a custodial supervisor, was found dead.",unknown,unknown
11/17/2009,wheeling,wv,Worker was performing detail work on a vehicle and ingested a wheel cleaning solution.,unknown,unknown
11/19/2009,ducor,ca,Worker fell off orchard picker ladder as he was ascending with an empty orange pickers bag.,unknown,unknown
11/19/2009,cleveland,va,Worker was struck by a tree.,unknown,unknown
11/19/2009,timberville,va,Worker was struck by a delivery vehicle.,unknown,unknown
11/19/2009,olumpia,wa,Worker was struck in the head b dead top of tree.,unknown,unknown
11/21/2009,indianapolis,in,Worker was working alone when two men entered the establishment. They came behind the counter and shot the worker and stole 21 cartons of cigarettes and no money.,unknown,unknown
11/22/2009,poquoson,va,Worker (14 years old) was pulled into a wood chipper.,unknown,unknown
11/23/2009,naperville,il,"Worker was operating a Vermeer ditch witch backfilling a hole. The stringer was struck by a passing vehicle and the ditch witch tipped over, landing on top of the worker.",unknown,unknown
11/23/2009,chicago ridge,il,Worker was walking back to his location and was struck by a forklift.,unknown,unknown
11/23/2009,nevada city,ca,Worker collapsed walking into the office. Possible Heat Attack - Unknown.,unknown,unknown
11/24/2009,crookston,mn,A trailer attached to a truck ran over the worker who was loading gravel from the ground.,unknown,unknown
11/24/2009,corpus christi,tx,Worker was working on the 2nd floor of a building and fell through an open door way to the ground.,unknown,unknown
11/24/2009,las vegas,nv,The worker was in his cab at the back stand at Harrah's Casino Hotel. Hotel security was notified when someone found the worker to be in an unresponsive state. He was transported to the hospital where he was pronounced dead.,unknown,unknown
11/27/2009,spicewood,tx,"Worker was changing the hydraulic fluid in a dump truck with the dump bed raised. The dump bed fell, pinning him.",unknown,unknown
6/14/2009,bay point,ca,Worker was struck by train while in company vehicle.,unknown,unknown
7/8/2009,pleasanton,ca,Worker was found underneath the desk and pronounced dead at the scene.,unknown,unknown
8/11/2009,richmond,ca,"While taking tolls, a person drove up and shot the worker in the face.",unknown,unknown
8/25/2009,orinda,ca,The worker was found in his vehicle by the Orinda P.D. and was unresponsive.,unknown,unknown
9/4/2009,walnut creek,ca,Worker was found face down on site and taken to the hospital. Employer was informed that worker died on 9/7/2009.,unknown,unknown
10/15/2009,orinda,ca,Worker's vehicle was clipped by another vehicle causing the worker's vehicle to hit an on-coming big rig. The impact between the worker's vehicle and the big rig caused the fatality.,unknown,unknown
11/19/2009,paddock lake,wi,"Worker working in a tree, fell hitting their head.",unknown,unknown
11/21/2009,vernon,ca,The worker was unloading a truck when it started rolling and pinned the worker between a wall and the tire.,unknown,unknown
11/23/2009,irvine,ca,"Worker got into an accident, got out of the car, walked onto the street, and was hit by another car.",unknown,unknown
11/24/2009,pulaksi,tn,"Worker was adjusting the temperature leaning through a guardrail. He was struck by a roller cam, and his head was caught between the guardrail and roller cam.",unknown,unknown
11/24/2009,riddle,or,"Worker was on a platform by a sander. The platform gave way, and the worker fell to the concrete floor.",unknown,unknown
11/27/2009,dix hills,ny,Worker suffered a stroke in his home on 11/21/2009. Worker responded to alarm earlier that same day. Worker died at the hospital on 11/27/2009.,unknown,unknown
11/28/2009,charleston,il,"While riding home from a football game, the worker was killed in an automobile accident.",unknown,unknown
